node_id,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24
n11,0.00011686247,7.6068725e-05,4.555656e-05,2.9877121e-05,2.3012642e-05,2.5991281e-05,8.760529e-05,0.00018662617,0.00022200697,0.00022258151,0.00022291417,0.00021725928,0.00021276863,0.00020889792,0.00020067266,0.00018151561,0.00016887528,0.00017596658,0.00018414648,0.00019386865,0.00019855585,0.00020525401,0.00018440353,0.00015398208
n12,1.2520981e-05,8.15022e-06,4.8810602e-06,3.20112e-06,2.4656401e-06,2.78478e-06,9.38628e-06,1.999566e-05,2.3786459e-05,2.3848019e-05,2.388366e-05,2.3277778e-05,2.279664e-05,2.2381919e-05,2.150064e-05,1.9448102e-05,1.809378e-05,1.885356e-05,1.972998e-05,2.077164e-05,2.1273841e-05,2.19915e-05,1.9757521e-05,1.6498081e-05
n13,5.062495e-05,3.2953052e-05,1.9735151e-05,1.29428e-05,9.969101e-06,1.125945e-05,3.79507e-05,8.084665e-05,9.617365e-05,9.6422555e-05,9.656665e-05,9.411696e-05,9.21716e-05,9.04948e-05,8.6931606e-05,7.863275e-05,7.315695e-05,7.6228906e-05,7.977245e-05,8.398411e-05,8.6014596e-05,8.891625e-05,7.98838e-05,6.67052e-05
n14,4.1736603e-06,2.71674e-06,1.6270201e-06,1.06704e-06,8.2188e-07,9.2826e-07,3.1287602e-06,6.66522e-06,7.92882e-06,7.94934e-06,7.96122e-06,7.75926e-06,7.59888e-06,7.46064e-06,7.16688e-06,6.4827e-06,6.03126e-06,6.2845197e-06,6.5766603e-06,6.92388e-06,7.09128e-06,7.3305e-06,6.5858403e-06,5.49936e-06
n15,4.111828e-05,2.676492e-05,1.602916e-05,1.051232e-05,8.09704e-06,9.14508e-06,3.082408e-05,6.566476e-05,7.811356e-05,7.831572e-05,7.8432764e-05,7.644308e-05,7.486304e-05,7.350112e-05,7.060704e-05,6.38666e-05,5.9419082e-05,6.191416e-05,6.479228e-05,6.821304e-05,6.986224e-05,7.2219e-05,6.488272e-05,5.417888e-05
n16,2.0713722e-05,1.348308e-05,8.0748405e-06,5.2956802e-06,4.07896e-06,4.60692e-06,1.552792e-05,3.3079243e-05,3.935044e-05,3.9452283e-05,3.951124e-05,3.850892e-05,3.771296e-05,3.702688e-05,3.5568963e-05,3.21734e-05,2.9932919e-05,3.118984e-05,3.263972e-05,3.436296e-05,3.5193763e-05,3.6381e-05,3.2685282e-05,2.7293121e-05
n17,9.638064e-05,6.273657e-05,3.7572107e-05,2.464072e-05,1.897934e-05,2.143593e-05,7.2251176e-05,0.00015391721,0.00018309701,0.00018357087,0.00018384522,0.00017918143,0.00017547785,0.00017228552,0.00016550186,0.00014970235,0.00013927743,0.00014512587,0.00015187214,0.00015989035,0.00016375603,0.00016928026,0.00015208412,0.00012699449
n18,1.553529e-05,1.01123105e-05,6.05613e-06,3.97176e-06,3.05922e-06,3.45519e-06,1.16459405e-05,2.4809431e-05,2.951283e-05,2.9589211e-05,2.9633431e-05,2.888169e-05,2.8284718e-05,2.7770158e-05,2.667672e-05,2.4130051e-05,2.244969e-05,2.3392382e-05,2.447979e-05,2.577222e-05,2.6395319e-05,2.728575e-05,2.4513962e-05,2.046984e-05
n19,2.774711e-05,1.806129e-05,1.08166705e-05,7.09384e-06,5.46398e-06,6.17121e-06,2.0800459e-05,4.431137e-05,5.271197e-05,5.2848394e-05,5.2927375e-05,5.1584713e-05,5.051848e-05,4.959944e-05,4.764648e-05,4.309795e-05,4.0096707e-05,4.178042e-05,4.372261e-05,4.6030982e-05,4.714388e-05,4.873425e-05,4.378364e-05,3.656056e-05
n20,3.099329e-05,2.017431e-05,1.208213e-05,7.923761e-06,6.1032197e-06,6.89319e-06,2.323394e-05,4.9495433e-05,5.887883e-05,5.9031212e-05,5.9119437e-05,5.7619694e-05,5.6428726e-05,5.5402164e-05,5.322072e-05,4.8140053e-05,4.478769e-05,4.666838e-05,4.8837792e-05,5.141622e-05,5.265932e-05,5.4435754e-05,4.890596e-05,4.0837844e-05
n21,1.306201e-05,8.50239e-06,5.0919703e-06,3.3394401e-06,2.57218e-06,2.90511e-06,9.791861e-06,2.085967e-05,2.4814271e-05,2.4878489e-05,2.4915671e-05,2.4283612e-05,2.378168e-05,2.334904e-05,2.2429682e-05,2.0288451e-05,1.887561e-05,1.9668221e-05,2.058251e-05,2.166918e-05,2.219308e-05,2.294175e-05,2.0611242e-05,1.7210961e-05
n22,3.238451e-05,2.1079892e-05,1.262447e-05,8.27944e-06,6.3771804e-06,7.20261e-06,2.427686e-05,5.1717172e-05,6.152177e-05,6.1680985e-05,6.177317e-05,6.020611e-05,5.8961687e-05,5.7889047e-05,5.5609682e-05,5.0300947e-05,4.679811e-05,4.8763224e-05,5.103001e-05,5.372418e-05,5.502308e-05,5.687925e-05,5.110124e-05,4.2670963e-05
n23,3.2975695e-05,2.6180805e-05,2.0778445e-05,1.777726e-05,1.6371916e-05,1.6499684e-05,2.1430913e-05,3.2262367e-05,4.068071e-05,4.492896e-05,4.6311565e-05,4.7057038e-05,4.7168185e-05,4.6470173e-05,4.5492943e-05,4.462645e-05,4.267113e-05,4.263567e-05,4.285344e-05,4.2906955e-05,4.27857e-05,4.2849366e-05,4.051977e-05,3.836386e-05
n24,9.429381e-06,6.13782e-06,3.6758602e-06,2.41072e-06,1.8568401e-06,2.09718e-06,7.06868e-06,1.505846e-05,1.791326e-05,1.795962e-05,1.798646e-05,1.7530181e-05,1.716784e-05,1.685552e-05,1.6191841e-05,1.4646101e-05,1.3626181e-05,1.4198361e-05,1.485838e-05,1.5642841e-05,1.602104e-05,1.65615e-05,1.4879121e-05,1.242448e-05
n25,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826,0.0004826
n26,7.05961e-06,5.6601302e-06,4.54111e-06,3.91526e-06,3.62062e-06,3.6396302e-06,4.54954e-06,6.66811e-06,8.45203e-06,9.40935e-06,9.72043e-06,9.9074305e-06,9.94736e-06,9.802539e-06,9.609061e-06,9.476689e-06,9.076951e-06,9.0455205e-06,9.06767e-06,9.047641e-06,9.004781e-06,8.997031e-06,8.539901e-06,8.1536e-06
n27,2.805627e-05,1.826253e-05,1.09371895e-05,7.17288e-06,5.52486e-06,6.23997e-06,2.103222e-05,4.480509e-05,5.329929e-05,5.3437234e-05,5.351709e-05,5.215947e-05,5.1081362e-05,5.015208e-05,4.8177364e-05,4.3578148e-05,4.054347e-05,4.2245938e-05,4.4209773e-05,4.654386e-05,4.7669164e-05,4.9277252e-05,4.4271485e-05,3.6967922e-05
n28,0.000100088335,8.275235e-05,6.859117e-05,6.047413e-05,5.657926e-05,5.6470162e-05,6.275432e-05,8.3701525e-05,0.000108161745,0.00012390487,0.00012899983,0.00013289471,0.000134193,0.00013234922,0.00013031995,0.00013085455,0.00012604323,0.00012451583,0.00012371941,0.00012200654,0.00012063187,0.00011955179,0.00011495867,0.00011289668
n29,1.051144e-05,6.84216e-06,4.09768e-06,2.6873602e-06,2.0699201e-06,2.3378402e-06,7.87984e-06,1.678648e-05,1.996888e-05,2.0020561e-05,2.0050482e-05,1.9541842e-05,1.913792e-05,1.878976e-05,1.804992e-05,1.6326801e-05,1.518984e-05,1.582768e-05,1.656344e-05,1.743792e-05,1.785952e-05,1.8462e-05,1.658656e-05,1.3850241e-05
n30,6.561921e-05,4.271319e-05,2.5580372e-05,1.677624e-05,1.2921781e-05,1.459431e-05,4.919106e-05,0.000104792074,0.00012465868,0.00012498129,0.00012516808,0.000121992816,0.00011947128,0.00011729784,0.00011267928,0.000101922444,9.482482e-05,9.8806624e-05,0.00010339972,0.00010885878,0.000111490685,0.00011525176,0.000103544044,8.646216e-05
n31,2.496467e-05,1.6250131e-05,9.73199e-06,6.38248e-06,4.9160603e-06,5.55237e-06,1.871462e-05,3.986789e-05,4.7426092e-05,4.7548827e-05,4.761989e-05,4.6411875e-05,4.5452558e-05,4.4625678e-05,4.286856e-05,3.877615e-05,3.6075868e-05,3.7590744e-05,3.9338167e-05,4.141506e-05,4.241636e-05,4.384725e-05,3.939308e-05,3.289432e-05
n32,1.7158382e-05,1.1168821e-05,6.68886e-06,4.3867203e-06,3.3788401e-06,3.81618e-06,1.2862681e-05,2.7401462e-05,3.259626e-05,3.2680622e-05,3.2729462e-05,3.189918e-05,3.123984e-05,3.067152e-05,2.9463841e-05,2.66511e-05,2.4795181e-05,2.583636e-05,2.703738e-05,2.846484e-05,2.9153041e-05,3.0136502e-05,2.707512e-05,2.2608481e-05
n33,3.1076e-05,2.5584683e-05,2.111388e-05,1.8560839e-05,1.7339282e-05,1.7321841e-05,1.956016e-05,2.6458481e-05,3.408912e-05,3.888292e-05,4.0435123e-05,4.1590443e-05,4.196176e-05,4.1380197e-05,4.071916e-05,4.078048e-05,3.924948e-05,3.88222e-05,3.862312e-05,3.8153317e-05,3.77598e-05,3.746656e-05,3.595852e-05,3.517008e-05
n34,2.411448e-05,1.5696722e-05,9.40056e-06,6.1651203e-06,4.74864e-06,5.3632803e-06,1.807728e-05,3.851016e-05,4.581096e-05,4.5929522e-05,4.5998164e-05,4.4831282e-05,4.390464e-05,4.310592e-05,4.1408643e-05,3.74556e-05,3.4847282e-05,3.631056e-05,3.7998478e-05,4.0004645e-05,4.097184e-05,4.2354e-05,3.8051523e-05,3.177408e-05
n35,1.357752e-05,1.12258e-05,9.30476e-06,8.20364e-06,7.67528e-06,7.66048e-06,8.51296e-06,1.135456e-05,1.4672721e-05,1.680836e-05,1.749952e-05,1.802788e-05,1.8204002e-05,1.7953882e-05,1.7678602e-05,1.7751121e-05,1.7098442e-05,1.689124e-05,1.67832e-05,1.655084e-05,1.636436e-05,1.621784e-05,1.559476e-05,1.5315041e-05
n36,5.71946e-05,3.7229398e-05,2.22962e-05,1.46224e-05,1.12628e-05,1.2720601e-05,4.28756e-05,9.13382e-05,0.0001086542,0.000108935405,0.00010909821,0.0001063306,0.0001041328,0.0001022384,9.8212804e-05,8.8837005e-05,8.26506e-05,8.6121196e-05,9.01246e-05,9.48828e-05,9.717681e-05,0.00010045501,9.02504e-05,7.5361604e-05
n37,1.816315e-05,1.182285e-05,7.0805504e-06,4.6436e-06,3.5767e-06,4.03965e-06,1.3615901e-05,2.900605e-05,3.450505e-05,3.459435e-05,3.4646055e-05,3.376715e-05,3.30692e-05,3.24676e-05,3.11892e-05,2.821175e-05,2.6247153e-05,2.73493e-05,2.862065e-05,3.0131701e-05,3.08602e-05,3.190125e-05,2.8660603e-05,2.3932402e-05
n38,0.00012351463,9.498895e-05,7.266274e-05,6.0493618e-05,5.4883134e-05,5.5826356e-05,8.241645e-05,0.00013414136,0.00016669375,0.00017994226,0.0001842808,0.00018554681,0.0001850646,0.0001821931,0.00017765675,0.00017145199,0.00016307755,0.00016427234,0.00016645079,0.00016840482,0.00016889193,0.00017032107,0.00015927841,0.00014701243
n39,3.55534e-06,2.31426e-06,1.3859801e-06,9.0896e-07,7.0012004e-07,7.9074e-07,2.6652401e-06,5.6777803e-06,6.75418e-06,6.7716605e-06,6.78178e-06,6.6097405e-06,6.4731203e-06,6.35536e-06,6.1051196e-06,5.5223e-06,5.13774e-06,5.3534804e-06,5.60234e-06,5.8981204e-06,6.04072e-06,6.2445006e-06,5.61016e-06,4.6846403e-06
n40,7.34255e-05,4.7794503e-05,2.86235e-05,1.8772002e-05,1.4459e-05,1.63305e-05,5.5042998e-05,0.0001172585,0.0001394885,0.00013984951,0.0001400585,0.0001365055,0.00013368399,0.000131252,0.00012608399,0.00011404751,0.0001061055,0.000110561006,0.0001157005,0.000121809,0.000124754,0.0001289625,0.000115862,9.6748e-05
n41,3.655817e-05,2.3796629e-05,1.4251489e-05,9.3464805e-06,7.19906e-06,8.13087e-06,2.740562e-05,5.838239e-05,6.9450594e-05,6.963033e-05,6.973439e-05,6.7965375e-05,6.656056e-05,6.534968e-05,6.2776555e-05,5.678365e-05,5.282937e-05,5.5047738e-05,5.7606674e-05,6.0648057e-05,6.2114355e-05,6.4209744e-05,5.768708e-05,4.817032e-05
n42,5.217075e-05,3.395925e-05,2.0337751e-05,1.3338e-05,1.02735e-05,1.160325e-05,3.91095e-05,8.331525e-05,9.911025e-05,9.936675e-05,9.951526e-05,9.699075e-05,9.4986e-05,9.325801e-05,8.9586e-05,8.103376e-05,7.539075e-05,7.85565e-05,8.220825e-05,8.65485e-05,8.8641e-05,9.163125e-05,8.2323e-05,6.8742e-05
n43,2.535112e-05,1.6501679e-05,9.8826395e-06,6.48128e-06,4.99216e-06,5.63832e-06,1.9004321e-05,4.048504e-05,4.816024e-05,4.828488e-05,4.8357044e-05,4.713032e-05,4.615616e-05,4.5316483e-05,4.3532164e-05,3.9376402e-05,3.663432e-05,3.8172642e-05,3.994712e-05,4.205616e-05,4.3072963e-05,4.4526e-05,4.000288e-05,3.340352e-05
n44,8.3473205e-06,5.43348e-06,3.2540402e-06,2.13408e-06,1.64376e-06,1.85652e-06,6.2575205e-06,1.333044e-05,1.585764e-05,1.589868e-05,1.592244e-05,1.551852e-05,1.519776e-05,1.492128e-05,1.433376e-05,1.29654e-05,1.206252e-05,1.2569039e-05,1.3153321e-05,1.384776e-05,1.418256e-05,1.4661e-05,1.3171681e-05,1.099872e-05
n45,5.8585825e-05,3.8134982e-05,2.283854e-05,1.4978081e-05,1.1536761e-05,1.303002e-05,4.391852e-05,9.3559946e-05,0.00011129714,0.000111585185,0.00011175195,0.000108917025,0.00010666576,0.00010472528,0.00010060176,9.09979e-05,8.466101e-05,8.8216046e-05,9.2316826e-05,9.7190765e-05,9.9540564e-05,0.000102898506,9.244568e-05,7.719472e-05
n46,1.6928027e-05,1.1365761e-05,7.1818604e-06,5.0153053e-06,4.06006e-06,4.4391054e-06,1.244807e-05,2.5533185e-05,3.0543113e-05,3.092689e-05,3.1069863e-05,3.0422929e-05,2.987382e-05,2.9342125e-05,2.8249497e-05,2.5808386e-05,2.409591e-05,2.4973324e-05,2.6004464e-05,2.7214917e-05,2.7787677e-05,2.8623595e-05,2.5864716e-05,2.193086e-05
n47,4.7342503e-05,3.362376e-05,2.317216e-05,1.766738e-05,1.5202961e-05,1.5985379e-05,3.353212e-05,6.346186e-05,7.686334e-05,7.952844e-05,8.043034e-05,7.953308e-05,7.853432e-05,7.72009e-05,7.466862e-05,6.960986e-05,6.544836e-05,6.710891e-05,6.917834e-05,7.1515744e-05,7.25551e-05,7.4181415e-05,6.785014e-05,5.9352566e-05
n48,4.7584108e-05,3.1116655e-05,1.8789931e-05,1.2448716e-05,9.669752e-06,1.0860989e-05,3.5571436e-05,7.537212e-05,8.973104e-05,9.0088855e-05,9.026336e-05,8.803178e-05,8.624507e-05,8.4680934e-05,8.13725e-05,7.370973e-05,6.861169e-05,7.143738e-05,7.4704716e-05,7.858185e-05,8.044662e-05,8.311861e-05,7.473644e-05,6.254429e-05
n49,2.4738507e-05,1.6540778e-05,1.0379477e-05,7.1924446e-06,5.7886687e-06,6.3530415e-06,1.8239703e-05,3.7612797e-05,4.4957196e-05,4.54582e-05,4.5648263e-05,4.4668548e-05,4.3845903e-05,4.306311e-05,4.1446667e-05,3.7812766e-05,3.5286565e-05,3.6598638e-05,3.8136157e-05,3.994449e-05,4.080267e-05,4.2051022e-05,3.7967166e-05,3.212411e-05
n50,0.00013122639,9.3776034e-05,6.519745e-05,5.011282e-05,4.334674e-05,4.5428453e-05,9.2544375e-05,0.00017341564,0.00021037142,0.0002182577,0.00022091501,0.00021871385,0.00021611377,0.00021246586,0.00020561086,0.00019214308,0.00018080481,0.00018515889,0.00019063978,0.0001967902,0.00019949481,0.0002037797,0.00018666433,0.00016389535
n51,7.707334e-05,5.1135223e-05,3.166894e-05,2.1619597e-05,1.720125e-05,1.9019697e-05,5.710369e-05,0.00011890457,0.00014191828,0.0001431344,0.00014361783,0.00014036796,0.0001376887,0.00013521663,0.0001300672,0.00011836271,0.00011035632,0.00011461593,0.00011958248,0.00012544334,0.00012823883,0.00013228222,0.000119259006,0.00010051246
n52,1.0696927e-05,6.9974076e-06,4.2279676e-06,2.803174e-06,2.178729e-06,2.4461615e-06,7.994822e-06,1.6933434e-05,2.0160536e-05,2.0243027e-05,2.0282907e-05,1.9782421e-05,1.938146e-05,1.903004e-05,1.8286977e-05,1.6566666e-05,1.5421434e-05,1.6055628e-05,1.6789074e-05,1.7659302e-05,1.8077779e-05,1.8677525e-05,1.6794997e-05,1.4057428e-05
n53,7.384624e-05,4.9746322e-05,3.1606643e-05,2.220504e-05,1.805648e-05,1.9685122e-05,5.418816e-05,0.00011067264,0.00013247313,0.00013428999,0.00013495873,0.00013221832,0.00012987106,0.00012756536,0.00012284584,0.00011235536,0.000104941195,0.000108697684,0.00011312288,0.00011830936,0.000120757526,0.00012434032,0.0001124292,9.5492804e-05
n54,1.9898183e-05,1.3249812e-05,8.256891e-06,5.6769536e-06,4.541684e-06,5.003885e-06,1.4709013e-05,3.048968e-05,3.6415207e-05,3.677087e-05,3.6908827e-05,3.6093697e-05,3.5416047e-05,3.4781853e-05,3.346612e-05,3.0490673e-05,2.8440087e-05,2.951902e-05,3.0779913e-05,3.2265572e-05,3.297256e-05,3.399781e-05,3.067185e-05,2.5897609e-05
n55,7.275574e-05,5.058044e-05,3.3775515e-05,2.4986142e-05,2.1075686e-05,2.2443199e-05,5.2293886e-05,0.000102253,0.00012321089,0.00012636013,0.00012744764,0.00012552645,0.0001236723,0.00012153179,0.000117328935,0.00010850324,0.00010173459,0.00010475821,0.00010842273,0.00011263789,0.000114569615,0.000117491996,0.0001069389,9.239086e-05
n56,7.639829e-05,5.1150262e-05,3.21693e-05,2.2347664e-05,1.8020197e-05,1.9752762e-05,5.6280696e-05,0.00011586089,0.00013851939,0.00014012594,0.00014073162,0.00013774003,0.00013521951,0.00013280779,0.00012783534,0.000116678915,0.000108900815,0.000112923226,0.000117641095,0.00012318662,0.00012581589,0.0001296446,0.00011708428,9.913289e-05
n57,1.5432668e-05,1.0189821e-05,6.258581e-06,4.2315282e-06,3.3412844e-06,3.7128295e-06,1.1468364e-05,2.4021345e-05,2.864578e-05,2.8846689e-05,2.8930055e-05,2.8254915e-05,2.7704065e-05,2.7204967e-05,2.6159869e-05,2.3768916e-05,2.2148966e-05,2.3023116e-05,2.4039378e-05,2.524096e-05,2.5815763e-05,2.6644426e-05,2.3999693e-05,2.017899e-05
n58,3.8379858e-05,2.5549347e-05,1.5914147e-05,1.0935805e-05,8.745289e-06,9.637851e-06,2.8375842e-05,5.8839363e-05,7.027092e-05,7.095083e-05,7.121499e-05,6.963926e-05,6.833014e-05,6.710631e-05,6.4566506e-05,5.8820635e-05,5.4863034e-05,5.6947134e-05,5.9382284e-05,6.225188e-05,6.361768e-05,6.559792e-05,5.9177448e-05,4.9959228e-05
n59,2.9909981e-05,1.9640358e-05,1.1947459e-05,7.986098e-06,6.248491e-06,6.9849766e-06,2.2302444e-05,4.7024903e-05,5.6023502e-05,5.631889e-05,5.6450812e-05,5.508848e-05,5.3989173e-05,5.30128e-05,5.0956394e-05,4.6218083e-05,4.3041397e-05,4.4782424e-05,4.6800124e-05,4.9190785e-05,5.0338018e-05,5.198606e-05,4.677856e-05,3.92258e-05
n60,2.1255642e-05,1.4268313e-05,9.012714e-06,6.291354e-06,5.0915555e-06,5.567968e-06,1.5632542e-05,3.2074015e-05,3.8365743e-05,3.884496e-05,3.9023646e-05,3.8209793e-05,3.7519407e-05,3.685153e-05,3.547869e-05,3.2410553e-05,3.0259234e-05,3.136229e-05,3.26584e-05,3.4180055e-05,3.4900186e-05,3.5950998e-05,3.2484495e-05,2.7540762e-05
n61,6.007123e-06,3.972483e-06,2.446423e-06,1.6592458e-06,1.3134112e-06,1.4571086e-06,4.459758e-06,9.323757e-06,1.1121774e-05,1.1205282e-05,1.1239404e-05,1.0979648e-05,1.0767021e-05,1.057326e-05,1.01682035e-05,9.243426e-06,8.614957e-06,8.952574e-06,9.345436e-06,9.809656e-06,1.0031522e-05,1.0351704e-05,9.3268645e-06,7.8480125e-06
n62,1.921118e-05,1.2898532e-05,8.150212e-06,5.6913923e-06,4.607289e-06,5.0374842e-06,1.4127117e-05,2.8977716e-05,3.4663415e-05,3.50988e-05,3.526101e-05,3.4526733e-05,3.390351e-05,3.3300086e-05,3.206004e-05,2.9289517e-05,2.7346014e-05,2.8341849e-05,2.9512139e-05,3.0885945e-05,3.1536012e-05,3.2484742e-05,2.935363e-05,2.4888957e-05
n63,4.6674322e-05,3.2701664e-05,2.2093205e-05,1.6531065e-05,1.4050976e-05,1.4889988e-05,3.3370983e-05,6.450195e-05,7.7862824e-05,8.010255e-05,8.0869424e-05,7.976266e-05,7.864721e-05,7.72952e-05,7.467114e-05,6.925304e-05,6.4997344e-05,6.68277e-05,6.90663e-05,7.162597e-05,7.278767e-05,7.456436e-05,6.7985195e-05,5.8997524e-05
n64,3.5351368e-05,2.3303297e-05,1.4271977e-05,9.617063e-06,7.5734715e-06,8.430361e-06,2.6297153e-05,5.519125e-05,6.57971e-05,6.6224085e-05,6.640456e-05,6.483899e-05,6.356595e-05,6.2419465e-05,6.0014543e-05,5.450071e-05,5.077681e-05,5.279577e-05,5.514071e-05,5.791504e-05,5.9243474e-05,6.1156534e-05,5.5069377e-05,4.6265064e-05
n65,1.0314447e-05,6.925468e-06,4.376288e-06,3.0562335e-06,2.4742112e-06,2.7051412e-06,7.5846333e-06,1.555691e-05,1.8609462e-05,1.8843455e-05,1.8930617e-05,1.8536519e-05,1.8201992e-05,1.787804e-05,1.7212336e-05,1.5725109e-05,1.46817365e-05,1.5216279e-05,1.5844487e-05,1.658193e-05,1.6930866e-05,1.7440134e-05,1.5759248e-05,1.3362542e-05
n66,1.7792665e-05,1.1944711e-05,7.54603e-06,5.2683354e-06,4.26412e-06,4.6627647e-06,1.308499e-05,2.6844207e-05,3.2110558e-05,3.2512562e-05,3.2662407e-05,3.198164e-05,3.140402e-05,3.0845036e-05,2.9696146e-05,2.7128825e-05,2.532834e-05,2.6251257e-05,2.7335765e-05,2.8608945e-05,2.9211447e-05,3.0090678e-05,2.7189686e-05,2.305274e-05
n67,0.00012531022,8.8324625e-05,6.0202285e-05,4.5428475e-05,3.8829497e-05,4.100228e-05,8.922552e-05,0.00017089008,0.00020658586,0.00021305641,0.00021525957,0.00021255022,0.00020970973,0.00020612401,0.00019922941,0.0001851911,0.00017394588,0.00017863204,0.0001844082,0.00019097923,0.00019393655,0.00019850211,0.0001812363,0.00015782597
n68,4.284836e-05,2.8700919e-05,1.8064216e-05,1.2559636e-05,1.0134025e-05,1.11037725e-05,3.1556217e-05,6.4924774e-05,7.762858e-05,7.854091e-05,7.888417e-05,7.72128e-05,7.580296e-05,7.4451425e-05,7.166632e-05,6.542173e-05,6.1063794e-05,6.331416e-05,6.595442e-05,6.905721e-05,7.0527865e-05,7.267016e-05,6.5635475e-05,5.558512e-05
n69,0.00018696162,0.00014033518,0.00010419564,8.473508e-05,7.5853946e-05,7.7802724e-05,0.00012715666,0.00021795976,0.00026837795,0.00028544475,0.0002910698,0.00029127466,0.0002895371,0.0002849024,0.00027705348,0.00026434308,0.0002504888,0.00025378607,0.00025861175,0.00026353594,0.00026532885,0.00026882728,0.00024951415,0.00022624794
