node_id,demand_1,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_20,demand_21,demand_22,demand_23,demand_24
node_0028,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06
node_0029,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06
node_0030,1.0395399e-05,1.0033753e-05,9.974656e-06,9.447029e-06,8.61082e-06,7.832201e-06,7.463756e-06,6.9436946e-06,6.6381444e-06,6.8989502e-06,7.1021386e-06,6.897428e-06,7.004314e-06,7.2552907e-06,6.7799742e-06,6.0013695e-06,5.640491e-06,5.641999e-06,5.742839e-06,5.591963e-06,5.8520004e-06,6.002123e-06,5.7033717e-06,6.4379856e-06
node_0031,5.508565e-06,5.4167613e-06,5.4017596e-06,5.267821e-06,5.0555495e-06,4.8578972e-06,4.7643675e-06,4.6323503e-06,4.554786e-06,4.6209916e-06,4.672571e-06,4.620605e-06,4.647738e-06,4.7114486e-06,4.5907896e-06,4.3931404e-06,4.301532e-06,4.301914e-06,4.3275127e-06,4.289213e-06,4.3552236e-06,4.3933323e-06,4.3174937e-06,4.503976e-06
node_0032,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06
node_0033,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06,3.8460003e-06
node_0034,1.1275342e-05,1.04451365e-05,9.92568e-06,9.517618e-06,9.363567e-06,9.327098e-06,9.004734e-06,8.666699e-06,8.771035e-06,9.029063e-06,9.143557e-06,9.151072e-06,9.162645e-06,9.296802e-06,9.139596e-06,8.77894e-06,8.382076e-06,8.055584e-06,8.0299e-06,7.948596e-06,7.932312e-06,8.114497e-06,8.448679e-06,9.074225e-06
node_0035,1.8601264e-05,1.6186514e-05,1.4675617e-05,1.3488717e-05,1.3040643e-05,1.2934568e-05,1.1996936e-05,1.1013721e-05,1.1317197e-05,1.2067698e-05,1.2400717e-05,1.24225735e-05,1.2456239e-05,1.2846451e-05,1.2389199e-05,1.1340189e-05,1.0185862e-05,9.236222e-06,9.1615175e-06,8.925037e-06,8.87767e-06,9.407577e-06,1.03795865e-05,1.21990615e-05
node_0036,1.5606254e-05,1.3839303e-05,1.2733731e-05,1.1865237e-05,1.1537368e-05,1.145975e-05,1.0773655e-05,1.0054202e-05,1.0276266e-05,1.0825433e-05,1.10691135e-05,1.1085107e-05,1.110974e-05,1.139527e-05,1.1060684e-05,1.0293091e-05,9.448432e-06,8.753549e-06,8.698885e-06,8.525845e-06,8.491185e-06,8.878936e-06,9.590187e-06,1.0921555e-05
node_0037,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06
node_0038,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06
node_0039,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06
node_0040,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06
node_0041,1.19252545e-05,1.0954477e-05,1.0347067e-05,9.86991e-06,9.689776e-06,9.647131e-06,9.270185e-06,8.874912e-06,8.996915e-06,9.298632e-06,9.432512e-06,9.4413e-06,9.454834e-06,9.611706e-06,9.427882e-06,9.0061585e-06,8.542097e-06,8.160323e-06,8.13029e-06,8.03522e-06,8.016178e-06,8.229212e-06,8.619979e-06,9.351443e-06
node_0042,1.74222e-05,1.5262474e-05,1.3911143e-05,1.2849592e-05,1.2448841e-05,1.2353968e-05,1.151536e-05,1.0635981e-05,1.0907407e-05,1.1578648e-05,1.1876497e-05,1.1896045e-05,1.1926155e-05,1.2275157e-05,1.1866195e-05,1.0927972e-05,9.895553e-06,9.0462045e-06,8.97939e-06,8.7678845e-06,8.72552e-06,9.199463e-06,1.0068819e-05,1.1696138e-05
node_0043,1.2835734e-05,1.1668026e-05,1.0937397e-05,1.0363445e-05,1.01467695e-05,1.0095475e-05,9.642062e-06,9.166604e-06,9.313358e-06,9.676279e-06,9.837318e-06,9.847888e-06,9.864168e-06,1.0052863e-05,9.831749e-06,9.324476e-06,8.766276e-06,8.307055e-06,8.270929e-06,8.156574e-06,8.133668e-06,8.389918e-06,8.859955e-06,9.739803e-06
node_0044,5.6014072e-05,4.5507197e-05,3.8933103e-05,3.3768756e-05,3.1819138e-05,3.1357587e-05,2.727784e-05,2.2999746e-05,2.4320205e-05,2.7585731e-05,2.9034736e-05,2.9129838e-05,2.927632e-05,3.097418e-05,2.8984621e-05,2.4420251e-05,1.9397634e-05,1.5265632e-05,1.4940582e-05,1.3911629e-05,1.37055285e-05,1.6011221e-05,2.0240554e-05,2.8157308e-05
node_0045,3.5129688e-05,2.9139952e-05,2.5392214e-05,2.2448137e-05,2.1336702e-05,2.1073585e-05,1.8747813e-05,1.6308968e-05,1.7061731e-05,1.8923334e-05,1.974938e-05,1.9803594e-05,1.98871e-05,2.0855012e-05,1.9720806e-05,1.7118766e-05,1.4255485e-05,1.1899925e-05,1.1714622e-05,1.1128039e-05,1.1010546e-05,1.2324969e-05,1.4736014e-05,1.9249175e-05
node_0046,4.2161468e-05,3.4650813e-05,2.9951436e-05,2.6259793e-05,2.486614e-05,2.4536213e-05,2.1619877e-05,1.8561755e-05,1.9505664e-05,2.1839965e-05,2.2875765e-05,2.2943745e-05,2.3048455e-05,2.426214e-05,2.2839937e-05,1.9577179e-05,1.5986849e-05,1.3033161e-05,1.2800805e-05,1.2065275e-05,1.1917948e-05,1.3566131e-05,1.6589396e-05,2.2248547e-05
node_0047,3.139657e-05,2.6214286e-05,2.2971759e-05,2.0424559e-05,1.9462952e-05,1.9235305e-05,1.7223058e-05,1.5112981e-05,1.576427e-05,1.737492e-05,1.8089608e-05,1.8136516e-05,1.8208764e-05,1.9046196e-05,1.806489e-05,1.5813614e-05,1.333632e-05,1.1298302e-05,1.1137978e-05,1.0630469e-05,1.05288145e-05,1.1666046e-05,1.3752071e-05,1.7656836e-05
node_0048,3.1177595e-05,2.6042673e-05,2.2829781e-05,2.0305863e-05,1.9353041e-05,1.9127476e-05,1.7133618e-05,1.5042827e-05,1.5688163e-05,1.7284092e-05,1.799225e-05,1.8038729e-05,1.8110317e-05,1.8940096e-05,1.7967757e-05,1.5737058e-05,1.3282403e-05,1.12630105e-05,1.1104152e-05,1.0601281e-05,1.05005565e-05,1.1627395e-05,1.3694355e-05,1.7563434e-05
node_0049,2.2333375e-05,1.9111396e-05,1.7095419e-05,1.5511749e-05,1.49138905e-05,1.4772355e-05,1.3521281e-05,1.2209385e-05,1.26143095e-05,1.3615698e-05,1.4060042e-05,1.4089205e-05,1.4134125e-05,1.4654782e-05,1.4044674e-05,1.264499e-05,1.1104782e-05,9.837686e-06,9.738007e-06,9.422474e-06,9.359272e-06,1.0066324e-05,1.1363267e-05,1.3790974e-05
node_0050,1.7370588e-05,1.5222024e-05,1.38776795e-05,1.2821615e-05,1.2422935e-05,1.2328553e-05,1.14942795e-05,1.06194475e-05,1.0889469e-05,1.155724e-05,1.185355e-05,1.1872997e-05,1.1902951e-05,1.225015e-05,1.1843301e-05,1.0909927e-05,9.882847e-06,9.037887e-06,8.971418e-06,8.761006e-06,8.71886e-06,9.190354e-06,1.0055215e-05,1.1674122e-05
node_0051,1.7340524e-05,1.5198461e-05,1.3858185e-05,1.2805318e-05,1.2407844e-05,1.2313747e-05,1.1481999e-05,1.0609814e-05,1.087902e-05,1.154477e-05,1.1840183e-05,1.1859571e-05,1.1889434e-05,1.22355805e-05,1.1829964e-05,1.0899416e-05,9.8754435e-06,9.033042e-06,8.966773e-06,8.756999e-06,8.71498e-06,9.185047e-06,1.0047292e-05,1.1661298e-05
node_0052,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06
node_0053,3.832413e-05,3.1643463e-05,2.7463406e-05,2.4179719e-05,2.2940078e-05,2.264661e-05,2.0052552e-05,1.7332377e-05,1.8171979e-05,2.0248319e-05,2.1169652e-05,2.1230122e-05,2.132326e-05,2.2402824e-05,2.1137786e-05,1.8235589e-05,1.504202e-05,1.2414738e-05,1.220806e-05,1.1553812e-05,1.1422766e-05,1.2888812e-05,1.557798e-05,2.061175e-05
node_0054,2.3410716e-05,1.9955714e-05,1.779394e-05,1.6095735e-05,1.5454636e-05,1.5302865e-05,1.3961311e-05,1.2554536e-05,1.2988746e-05,1.4062556e-05,1.4539037e-05,1.457031e-05,1.4618477e-05,1.5176787e-05,1.4522556e-05,1.3021643e-05,1.13700435e-05,1.0011308e-05,9.904422e-06,9.566068e-06,9.498296e-06,1.0256482e-05,1.1647223e-05,1.425051e-05
node_0055,3.8658854e-05,3.190579e-05,2.7680435e-05,2.4361161e-05,2.3108087e-05,2.2811439e-05,2.0189267e-05,1.7439615e-05,1.8288314e-05,2.0387159e-05,2.1318476e-05,2.13796e-05,2.1473747e-05,2.2565011e-05,2.1286263e-05,1.8352614e-05,1.5124437e-05,1.2468683e-05,1.2259764e-05,1.1598428e-05,1.146596e-05,1.2947894e-05,1.5666204e-05,2.0754527e-05
node_0056,1.4117519e-05,1.267257e-05,1.1768474e-05,1.1058252e-05,1.0790132e-05,1.0726658e-05,1.0165594e-05,9.577252e-06,9.758848e-06,1.0207937e-05,1.040721e-05,1.0420289e-05,1.04404335e-05,1.0673931e-05,1.04003175e-05,9.772607e-06,9.081877e-06,8.513626e-06,8.468924e-06,8.327417e-06,8.299075e-06,8.616163e-06,9.197798e-06,1.0286542e-05
node_0057,2.113878e-05,1.8175182e-05,1.6320875e-05,1.4864205e-05,1.4314291e-05,1.4184106e-05,1.303336e-05,1.1826671e-05,1.21991225e-05,1.3120205e-05,1.3528916e-05,1.355574e-05,1.3597057e-05,1.4075959e-05,1.3514779e-05,1.2227341e-05,1.0810649e-05,9.645166e-06,9.553481e-06,9.263252e-06,9.205119e-06,9.855467e-06,1.1048405e-05,1.3281425e-05
node_0058,3.879365e-05,3.2011427e-05,2.776783e-05,2.4434226e-05,2.3175742e-05,2.2877812e-05,2.0244324e-05,1.74828e-05,1.833516e-05,2.0443067e-05,2.1378406e-05,2.1439793e-05,2.1534346e-05,2.263032e-05,2.1346053e-05,1.839974e-05,1.5157626e-05,1.2490406e-05,1.2280585e-05,1.1616394e-05,1.1483354e-05,1.29716855e-05,1.5701735e-05,2.081202e-05
node_0059,1.465877e-05,1.40617085e-05,1.3964142e-05,1.3093052e-05,1.1712509e-05,1.0427043e-05,9.818757e-06,8.960158e-06,8.455708e-06,8.886286e-06,9.2217415e-06,8.883775e-06,9.060238e-06,9.474589e-06,8.6898635e-06,7.40442e-06,6.808627e-06,6.8111162e-06,6.977599e-06,6.728508e-06,7.157819e-06,7.405665e-06,6.912439e-06,8.125255e-06
node_0060,3.1964806e-05,2.6659616e-05,2.334019e-05,2.0732577e-05,1.9748164e-05,1.9515119e-05,1.7455148e-05,1.5295029e-05,1.5961763e-05,1.761061e-05,1.8342253e-05,1.839027e-05,1.846423e-05,1.9321524e-05,1.8316943e-05,1.6012278e-05,1.34762295e-05,1.1389877e-05,1.1225751e-05,1.0706206e-05,1.0602141e-05,1.1766343e-05,1.3901841e-05,1.7899214e-05
node_0061,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06
node_0062,0.00012319809,9.815978e-05,8.249346e-05,7.018661e-05,6.554059e-05,6.4440705e-05,5.4718505e-05,4.452364e-05,4.7670346e-05,5.5452227e-05,5.8905265e-05,5.9131893e-05,5.9480964e-05,6.3527026e-05,5.8785827e-05,4.7908758e-05,3.5939665e-05,2.6092941e-05,2.5318333e-05,2.28663e-05,2.2375152e-05,2.786971e-05,3.7948375e-05,5.681431e-05
node_0063,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06,7.4370005e-06
